ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Color,Airbags
45801667,19121,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,134957,4,Automatic,Front,Black,4
45810199,24283,640,CHEVROLET,Malibu,2013,Sedan,Yes,Petrol,2,106048,4,Automatic,Front,Black,4
45804374,24596,1185,LEXUS,IS 250,2009,Sedan,Yes,Petrol,2.5,115450,4,Automatic,Front,Black,4
45801232,7840,0,PEUGEOT,607,2001,Sedan,Yes,Diesel,2.2,325000,6,Tiptronic,Front,Black,6
45769626,1411,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,266061,6,Automatic,4x4,Black,12
45815375,11917,0,LEXUS,RX 300,2002,Jeep,Yes,Petrol,3,201000,6,Automatic,4x4,Silver,8
45796990,27463,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,203073,4,Automatic,Front,Grey,4
45803048,38894,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,147343,4,Automatic,Front,Grey,4
45801636,7200,0,HONDA,Civic,2000,Coupe,Yes,Petrol,1.6,2530,4,Manual,Front,White,2
45781669,13485,0,DODGE,Caravan,2006,Minivan,No,LPG,3.3,135000,6,Automatic,Front,Blue,12
45788368,29793,394,TOYOTA,Camry,2014,Sedan,No,Hybrid,2.5,174400,4,Tiptronic,Front,Grey,12
45765216,1568,1172,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,226251,6,Automatic,Rear,Black,12
45810081,73131,784,HONDA,Civic,2017,Coupe,Yes,Petrol,1.5,19217,4,Automatic,Front,Blue,4
45768577,4861,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,264877,6,Automatic,4x4,White,12
45789970,14426,639,KIA,Sportage,2013,Jeep,Yes,Diesel,2,66188,4,Automatic,Front,Silver,4
45800540,7683,0,NISSAN,Tiida,2006,Hatchback,Yes,Petrol,1.5,134000,4,Automatic,Front,Silver,4
45763666,2500,0,OPEL,Astra td,1998,Universal,No,Diesel,1.7,0,4,Manual,Front,Black,2
45521491,8624,0,TOYOTA,Vitz,2006,Hatchback,No,Petrol,1.3,190000,4,Variator,Front,Purple,4
45813239,470,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,80568,4,Automatic,Front,Blue,12
45807037,25089,0,FIAT,500C,2014,Hatchback,Yes,Diesel,1.4,20000,4,Manual,Front,Black,12
45651691,157,1172,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.5,220323,6,Automatic,4x4,Black,12
45792773,3200,0,GAZ,20,1953,Jeep,No,Petrol,3.2,100000,4,Manual,4x4,Green,0
45773735,1176,475,FIAT,500,2012,Hatchback,Yes,Petrol,1.4,172315,4,Automatic,Front,Brown,12
45810031,28592,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,37900,4,Automatic,Front,Blue,4
45798397,23207,0,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,69000,4,Variator,Front,Grey,6
44070835,13172,0,SUZUKI,Grand Vitara,2005,Jeep,No,Petrol,2.7,170000,6,Manual,Rear,Grey,8
45809217,16264,609,HONDA,FIT,2016,Hatchback,Yes,Petrol,1.3,57400,4,Automatic,Front,Silver,4
45804838,37125,1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,169031,4,Automatic,Front,Black,4
45802194,35736,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,110483,4,Automatic,Front,Yellow,4
45787265,14113,490,HONDA,Insight,2011,Hatchback,No,Hybrid,1.3,140000,4,Automatic,Front,Blue,10
45766543,4861,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,136861,4,Automatic,Front,Blue,12
45766759,30000,0,NISSAN,X-Trail,2018,Pickup,Yes,Petrol,2.5,18794,12,Automatic,4x4,Black,12
45760417,30,0,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,150000,4,Automatic,Front,Silver,4
45656628,2509,574,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,210758,4,Automatic,Front,Silver,0
45647763,314,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510,4,Automatic,Front,White,12
45758223,31988,1935,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976,8,Automatic,4x4,White,0
45776746,20698,753,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.4,198400,4,Automatic,Front,Red,0
45414167,35124,0,MERCEDES-BENZ,Sprinter,2013,Goods wagon,Yes,Diesel,2.2,169000,4,Manual,Rear,White,4
45814637,8781,0,MITSUBISHI,Pajero IO,2000,Jeep,No,Petrol,2,115000,4,Automatic,Rear,White,2
41957882,83107,0,BMW,X6 M,2014,Jeep,Yes,Petrol,4.4,95000,8,Tiptronic,4x4,Black,12
44934841,79971,0,MERCEDES-BENZ,ML 500 AMG,2012,Jeep,Yes,Petrol,4.7,165000,8,Tiptronic,4x4,Silver,12
45204314,5645,0,MERCEDES-BENZ,E 230,1996,Sedan,No,CNG,2.3,344000,4,Manual,Rear,White,2
45492257,34497,924,VOLKSWAGEN,Passat,2017,Sedan,Yes,Petrol,1.8,49800,4,Automatic,Front,Grey,12
45474839,21953,0,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Hybrid,1.4,132399,4,Tiptronic,Front,Silver,8
45809832,627,645,TOYOTA,Corolla,2011,Sedan,Yes,Petrol,1.8,223646,4,Automatic,Front,Black,12
45810410,20814,640,CHEVROLET,Orlando,2013,Jeep,Yes,Diesel,2,151522,4,Automatic,Front,Silver,4
45780352,18189,0,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,115200,4,Tiptronic,Front,Grey,6
45816339,3450,271,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.5,96072,4,Automatic,Front,Blue,12
45771933,706,645,TOYOTA,Prius,2011,Jeep,Yes,Hybrid,1.8,415150,4,Automatic,Front,Grey,12
45764813,188,1659,TOYOTA,Tundra,2014,Jeep,Yes,Petrol,5.7,101928,8,Automatic,4x4,Black,12
45802199,32744,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,107483,4,Automatic,Front,Silver,4
37853257,18817,0,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.8,288034,4,Automatic,Front,Silver,8
45739977,11604,0,TOYOTA,Vitz,2006,Sedan,No,Petrol,1.3,170032,4,Automatic,Front,Black,6
44505678,21953,0,CHEVROLET,Volt,2012,Sedan,Yes,Plug-in Hybrid,1.4,200000,4,Tiptronic,Front,Black,10
45793975,11604,988,RENAULT,Scenic,2007,Minivan,No,Diesel,1.5,240000,4,Manual,Front,Black,6
45799431,4000,0,OPEL,Astra,1998,Hatchback,No,Petrol,1.6,20400,4,Manual,Front,Black,2
45797048,16766,1266,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,3.8,114021,4,Automatic,Front,White,4
45779747,9600,0,NISSAN,Tiida,2005,Hatchback,No,Petrol,1.8,190000,4,Variator,Front,White,2
45805885,15994,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,212000,4,Variator,Front,Black,9
45805093,18481,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,119194,4,Automatic,Front,Grey,4
45803527,7119,836,HYUNDAI,Sonata,2010,Sedan,Yes,LPG,2,81248,4,Automatic,Front,White,4
45621634,3763,1850,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.5,494317,6,Automatic,4x4,Black,12
45758476,3607,441,HYUNDAI,Sonata,2015,Sedan,Yes,Hybrid,2.4,229192,4,Automatic,Front,Silver,0
45803192,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,290850,4,Automatic,Front,Silver,4
45815379,3763,891,LEXUS,IS 200,2016,Sedan,Yes,Petrol,2,58328,4,Automatic,Rear,White,12
45636731,19444,765,SUBARU,XV,2015,Jeep,Yes,Petrol,2,250005,4,Automatic,4x4,Black,0
45801911,25299,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,79845,4,Automatic,Front,White,4
45776855,14113,0,BMW,X3,2005,Jeep,Yes,Petrol,3,288000,6,Automatic,4x4,Silver,10
45065648,11290,746,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.5,124839,4,Automatic,Front,Blue,6
45642718,282,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,174619,4,Automatic,Front,Grey,0
45797251,31581,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,96893,4,Automatic,Front,Silver,4
45621668,157,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,377379,6,Automatic,4x4,Silver,12
45813306,706,1172,LEXUS,RX 350,2011,Jeep,Yes,Petrol,3.5,270320,6,Automatic,4x4,White,12
45812759,6272,1442,OPEL,Combo,2000,Goods wagon,Yes,Diesel,1.7,250000,4,Manual,Front,Black,2
45809173,35808,784,TOYOTA,Aqua,2017,Hatchback,Yes,Petrol,1.5,37490,4,Automatic,Front,Black,4
45788963,24775,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,80000,6,Automatic,Front,Grey,10
45528570,27284,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,80000,4,Automatic,Front,Black,8
45760931,22894,666,MERCEDES-BENZ,E 250,2014,Sedan,Yes,Diesel,2.1,58864,4,Automatic,Rear,Silver,12
45810177,549,690,CHEVROLET,Malibu,2016,Sedan,Yes,Petrol,1.5,229003,4,Automatic,Front,Black,12
39636496,2600,0,HONDA,Civic,2002,Sedan,No,Petrol,1.5,205609,4,Automatic,Front,Silver,6
45813605,95000,0,MERCEDES-BENZ,Sprinter 516,2011,Microbus,Yes,Diesel,2.2,300000,6,Manual,Rear,White,4
45797565,9722,1111,TOYOTA,Vitz,2012,Hatchback,No,Petrol,1.3,130000,4,Automatic,4x4,White,4
45742269,30,0,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,156000,4,Automatic,Front,Green,4
42717795,8900,1266,TOYOTA,Aqua,2014,Sedan,No,Hybrid,1.5,138000,4,Automatic,Front,White,4
45681901,6272,0,MERCEDES-BENZ,E 320,1999,Sedan,Yes,CNG,3.2,205000,6,Automatic,Rear,Silver,6
45800873,14113,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,196121,4,Automatic,Front,White,8
40047055,40,0,HONDA,FIT,2006,Hatchback,Yes,Petrol,1.3,11111111,4,Variator,Front,White,4
45807385,7840,0,SUZUKI,Swift,2006,Hatchback,No,Petrol,1.5,19000,4,Automatic,4x4,Silver,4
45815945,7840,0,CHEVROLET,Matiz,2006,Hatchback,No,Petrol,0.8,120000,3,Automatic,Front,Red,4
45809721,10697,586,CHEVROLET,Cruze,2012,Sedan,Yes,Petrol,1.8,165392,4,Automatic,Front,White,4
45787034,42651,0,MERCEDES-BENZ,Sprinter VAN,2007,Minivan,No,Diesel,2.2,200000,4,Manual,Rear,Silver,2
45773631,18189,0,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,139200,4,Automatic,Front,Black,6
45730395,32311,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,153641,4,Automatic,Front,Silver,4
45732363,71983,1077,HYUNDAI,Santa FE,2019,Jeep,Yes,Diesel,2,10120,4,Automatic,Front,Grey,4
45803350,9252,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,640791,4,Automatic,Front,Orange,4
45754293,2979,986,ACURA,TSX,2010,Sedan,Yes,Petrol,2.4,203061,4,Automatic,Front,Blue,12
45751555,1960,1202,CHEVROLET,Equinox,2017,Jeep,Yes,Petrol,2.4,115573,4,Automatic,Front,White,12
45625981,157,1451,BMW,X5,2011,Sedan,Yes,Petrol,4.4,139363,8,Automatic,4x4,Black,0
45656510,13956,603,LEXUS,RX 450,2015,Jeep,Yes,Hybrid,3.5,143619,6,Automatic,4x4,Black,12
45786759,70562,0,BMW,X5 3.5,2014,Jeep,Yes,Petrol,3,196000,6,Tiptronic,4x4,Black,12
45728640,39458,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,84000,4,Automatic,Front,White,4
45782345,8781,0,HONDA,FIT,2009,Hatchback,No,Petrol,1.3,185000,4,Automatic,Front,Grey,6
45810514,23207,0,HONDA,Odyssey,2009,Minivan,Yes,LPG,3.5,289000,6,Tiptronic,Front,Blue,10
45769039,1646,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,205968,6,Automatic,4x4,White,12
45810476,34127,765,CHEVROLET,Orlando,2015,Jeep,Yes,Diesel,2,61000,4,Automatic,Front,Blue,4
45648060,5018,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549,4,Automatic,Front,Black,12
45789665,6899,0,NISSAN,Skyline,2002,Sedan,Yes,Petrol,3.5,153000,6,Variator,Rear,Black,2
45684601,12231,761,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,120000,4,Automatic,Front,Red,10
45755029,17876,394,TOYOTA,Avalon,2014,Sedan,Yes,Hybrid,2.5,379218,4,Automatic,Front,Black,12
45797143,18500,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,179664,4,Automatic,Front,Silver,4
45813955,470,1481,MERCEDES-BENZ,E 400,2017,Coupe,Yes,Petrol,3,36866,6,Automatic,Rear,Silver,12
45785161,20071,1018,MITSUBISHI,Outlander,2011,Jeep,Yes,Petrol,3,123000,6,Automatic,4x4,Silver,8
45426955,37320,0,MERCEDES-BENZ,S 350,2006,Sedan,Yes,Petrol,3.5,176000,6,Tiptronic,Rear,Black,8
45733379,9722,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,705856,4,Automatic,Front,Orange,4
45815551,11290,642,VOLKSWAGEN,Passat,2012,Sedan,Yes,Diesel,2,97070,4,Tiptronic,Front,Grey,12
45104954,40769,0,FORD,Mustang,2015,Coupe,No,Petrol,3.7,150000,6,Automatic,Rear,Red,8
45791783,21012,0,BMW,X5,2008,Jeep,Yes,Petrol,4.8,145000,8,Tiptronic,4x4,Black,12
45773253,220,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,110958,4,Automatic,Front,Black,0
45771312,470,1053,MERCEDES-BENZ,C 300,2014,Sedan,Yes,Petrol,3.5,189800,6,Automatic,4x4,Red,12
34417507,60,0,SUZUKI,Grand Vitara,2007,Jeep,No,Petrol,2.7,83000,6,Automatic,Rear,Silver,12
45768539,627,1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,277405,6,Automatic,4x4,Grey,12
45810812,3763,879,FORD,Fiesta,2019,Sedan,Yes,Petrol,1.6,47736,4,Automatic,Front,Grey,12
45733383,26180,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,51476,4,Automatic,Front,White,4
45758149,549,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,451117,4,Automatic,Front,Black,0
45788507,15200,0,VOLKSWAGEN,CC,2010,Sedan,Yes,Petrol,2,177000,4,Tiptronic,Front,Silver,8
45793152,1900,0,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,161000,4,Variator,Front,White,2
45792848,3300,0,RENAULT,Twingo,2001,Hatchback,No,Petrol,1.2,777,4,Manual,Front,Purple,4
45798288,14426,528,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,78836,4,Automatic,Front,Silver,4
45290568,26343,0,FORD,Mustang,2012,Coupe,No,Petrol,3.7,92000,6,Manual,Rear,Blue,9
45809292,3607,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,169765,4,Automatic,Front,Silver,12
45777489,3300,0,VAZ,2121 (Niva),1999,Jeep,No,Petrol,1.7,10000,4,Manual,4x4,White,0
45780590,10349,0,MERCEDES-BENZ,E 320,2001,Sedan,Yes,Diesel,3.2,195330,6,Tiptronic,Rear,Silver,6
45730108,59464,971,SSANGYONG,REXTON,2016,Jeep,Yes,Diesel,2.2,43877,4,Automatic,Front,Brown,4
45802352,39578,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,29086,4,Automatic,Front,Grey,4
44383268,24000,2265,TOYOTA,CHR,2019,Jeep,Yes,Hybrid,1.5,6000,4,Automatic,Front,White,8
45813388,7840,0,OPEL,Zafira,2000,Minivan,No,Petrol,1.8,11111,4,Manual,Front,Silver,4
45766450,549,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,214173,4,Automatic,Front,White,12
45766427,17249,586,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,130000,4,Automatic,Front,Black,8
44753713,21639,475,CHEVROLET,Volt,2012,Hatchback,Yes,Plug-in Hybrid,1.4,123000,4,Tiptronic,Front,Silver,12
45529185,32929,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,19000,4,Tiptronic,Front,Black,11
45807465,392,707,VOLKSWAGEN,Jetta,2011,Sedan,Yes,Petrol,2,333512,4,Automatic,Front,Black,12
45729811,40926,831,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,1.6,45710,4,Automatic,Front,White,4
45729909,30596,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,130000,4,Automatic,Front,White,4
32495123,16621,0,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,172000,4,Automatic,Front,Orange,10
45762255,6586,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,112123,4,Automatic,Front,Silver,0
45792240,14113,641,KIA,Optima,2012,Sedan,Yes,Petrol,2,55521,4,Automatic,Front,White,4
45804640,51689,831,HYUNDAI,Tucson,2017,Jeep,Yes,Petrol,1.6,41551,4,Automatic,Front,Black,4
45769893,16621,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379,6,Automatic,4x4,Silver,12
45803529,11262,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,71466,4,Automatic,Front,White,4
45811394,470,753,KIA,Optima,2012,Sedan,Yes,Hybrid,2.4,0,4,Automatic,Front,Black,12
45813886,89379,2225,LEXUS,LS 460,2017,Sedan,Yes,Petrol,4.6,15358,8,Automatic,Rear,Black,12
45629900,2587,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,88795,4,Automatic,Front,Black,0
45804859,35046,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,117856,4,Automatic,Front,Silver,4
45810538,21768,642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,153561,4,Automatic,Front,Grey,4
45730123,40983,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,26757,4,Automatic,Front,Blue,4
45025967,13799,891,MAZDA,Mazda 3 SPORT,2016,Sedan,No,Petrol,2,96877,4,Automatic,Front,Black,8
45797819,11604,781,TOYOTA,Camry HYBRID,2012,Sedan,Yes,Hybrid,2.5,87725,4,Tiptronic,Front,Red,10
45697031,28539,0,BMW,X5,2009,Jeep,Yes,Petrol,4.8,136000,8,Tiptronic,4x4,Black,12
45730241,37984,765,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,147366,4,Automatic,Front,Grey,4
45337197,19130,0,FIAT,500 Abarth,2013,Coupe,No,Petrol,1.4,98000,4,Manual,Front,Black,6
45787578,17876,0,VOLKSWAGEN,NEW Beetle,2013,Coupe,Yes,Petrol,2.5,78000,5,Tiptronic,Front,Black,8
45757672,10036,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,100747,4,Automatic,Front,Green,12
45416515,35438,0,BMW,X6,2009,Jeep,Yes,Petrol,4.4,960000,8,Tiptronic,4x4,Silver,12
45801733,18240,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,52418,4,Automatic,Front,White,4
45453144,19757,0,SKODA,Octavia SCOUT,2011,Universal,No,Petrol,1.8,200000,4,Manual,4x4,Silver,12
45815420,78403,0,BMW,650 450 HP,2012,Sedan,Yes,Petrol,4.4,105000,8,Tiptronic,Rear,White,12
45624964,7213,915,BMW,X5,2014,Jeep,Yes,Diesel,3,0,6,Automatic,4x4,Black,0
45768990,2038,353,TOYOTA,Prius,2015,Jeep,Yes,Hybrid,1.8,104795,4,Automatic,Front,White,12
45810668,12000,1132,TOYOTA,Prius,2006,Hatchback,Yes,Hybrid,1.5,115000,4,Automatic,Front,Silver,12
45646976,48610,1356,MERCEDES-BENZ,S 550,2014,Sedan,Yes,Petrol,4.6,98466,8,Automatic,Rear,Blue,12
45458671,10349,0,TOYOTA,Prius,2006,Hatchback,No,Hybrid,1.5,17778,4,Automatic,Front,Green,8
45816622,14113,0,BMW,330,2002,Cabriolet,Yes,Petrol,3,187000,6,Manual,Rear,Silver,4
45759306,20385,0,BMW,335 ტურბო,2007,Sedan,Yes,Petrol,3.5,0,6,Tiptronic,Rear,Blue,8
45107574,141124,1481,MERCEDES-BENZ,GLE 43 AMG,2017,Coupe,Yes,Petrol,3,14914,6,Automatic,4x4,White,12
45741811,9722,0,NISSAN,X-Terra,2004,Jeep,No,CNG,3.3,216000,6,Manual,4x4,Silver,4
45662057,31,490,HONDA,Insight,2011,Hatchback,Yes,Hybrid,1.3,198891,4,Automatic,Front,Grey,0
45816149,549,584,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,140082,4,Automatic,Front,Black,12
45781985,50178,0,FORD,Mustang,2016,Coupe,No,Petrol,3.7,56000,6,Tiptronic,Rear,Black,6
45440965,18189,0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,512000,4,Variator,Front,Silver,12
45809887,17663,87,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,0,118000,4,Automatic,Front,Grey,4
45732730,14166,640,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,206088,4,Automatic,Front,White,4
45786523,30420,924,TOYOTA,Corolla ECO,2017,Sedan,Yes,Petrol,1.8,12865,4,Tiptronic,Front,Beige,12
45729967,43868,879,SSANGYONG,Actyon,2019,Jeep,Yes,Diesel,1.6,57874,4,Automatic,Front,Blue,4
45650106,1098,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069,4,Automatic,Front,Black,12
45767160,8467,0,MITSUBISHI,Colt,2005,Universal,No,Petrol,1.3,88000,4,Automatic,Front,White,10
45769279,9408,0,HONDA,Step Wagon Pada,2004,Minivan,No,Petrol,2,330000,4,Automatic,Front,White,2
45803528,8947,640,HYUNDAI,Sonata,2013,Sedan,Yes,LPG,2,52857,4,Automatic,Front,Black,4
44575014,39201,1018,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3,74500,6,Tiptronic,4x4,Black,12
45788589,31361,0,FORD,Mustang,2014,Coupe,Yes,Petrol,3.7,128000,6,Tiptronic,Rear,Silver,6
45725217,21181,836,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,63627,4,Automatic,Front,Silver,4
45768953,1882,442,TOYOTA,Prius,2017,Sedan,Yes,Hybrid,1.8,47672,4,Automatic,Front,White,12
45816552,627,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Petrol,2,219070,4,Automatic,4x4,Grey,12
45786808,219527,0,BENTLEY,Continental GT,2012,Coupe,Yes,Petrol,4,55500,8,Tiptronic,4x4,Black,0
45651253,13956,603,LEXUS,RX 450,2015,Jeep,Yes,Hybrid,3.5,143619,6,Automatic,4x4,Black,12
45651047,5018,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,167222,6,Automatic,4x4,Black,12
45647985,1725,1363,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,4.6,180659,8,Automatic,4x4,Black,12
45801550,15612,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,138425,4,Automatic,Front,White,4
45785819,10036,0,MERCEDES-BENZ,C 240,2002,Sedan,Yes,LPG,2.6,300000,6,Tiptronic,Rear,Black,8
45803204,12544,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,650556,4,Automatic,Front,Orange,4
44807224,28222,3518,MERCEDES-BENZ,C 43 AMG,1999,Sedan,Yes,Petrol,4.3,61000,8,Automatic,Rear,Silver,8
45758367,8781,474,FIAT,500,2013,Hatchback,Yes,Petrol,1.4,123163,4,Automatic,Front,Silver,0
45806092,3500,0,OPEL,Astra,1998,Sedan,No,Petrol,1.6,2800000,1,Manual,Front,Blue,1
45810267,27190,640,CHEVROLET,Malibu,2013,Sedan,Yes,Petrol,2,119150,4,Automatic,Front,White,4
45797884,18240,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,119921,4,Automatic,Front,Grey,4
45781509,23207,0,MERCEDES-BENZ,ML 320,2007,Jeep,Yes,Diesel,3.2,320000,6,Automatic,4x4,Black,8
45812728,15994,1275,KIA,Optima,2019,Jeep,Yes,Petrol,2.4,11213,4,Automatic,Front,Red,12
45800561,23521,0,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,107000,4,Automatic,Front,Blue,10
45763843,7683,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,121840,4,Automatic,Front,Blue,12
44809281,13485,878,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.8,316800,4,Tiptronic,4x4,Grey,12
45810615,8963,363,CHEVROLET,Spark,2014,Hatchback,Yes,LPG,1,175771,4,Automatic,Front,Grey,4
45812911,6500,0,MERCEDES-BENZ,E 200,1997,Sedan,No,Petrol,2,250000,4,Manual,Rear,Black,6
45801761,17158,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,157827,4,Automatic,Front,Silver,4
45809894,60000,784,HONDA,Civic,2017,Sedan,Yes,Petrol,1.5,20147,4,Automatic,Front,Black,4
45809193,5620,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,110467,4,Automatic,Front,White,4
45645713,3450,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626,4,Automatic,Front,Black,12
45781776,26030,0,TOYOTA,Yaris RS,2016,Hatchback,Yes,Petrol,1.5,55000,4,Tiptronic,Front,Blue,12
45804501,39954,1203,JEEP,Grand Cherokee,2011,Jeep,Yes,Petrol,3.6,121991,4,Automatic,Front,Black,4
45760785,14740,0,AUDI,Q5,2011,Jeep,No,Petrol,3.2,174000,6,Tiptronic,4x4,Black,0
45776570,25716,0,MINI,Countryman,2011,Jeep,Yes,Petrol,1.6,184000,4,Tiptronic,4x4,Red,12
45782476,18503,0,TOYOTA,Prius,2012,Hatchback,No,Petrol,1.8,160000,4,Variator,Front,White,8
45787747,10036,0,HONDA,Integra,2005,Coupe,No,Petrol,2,11111,4,Manual,Front,Silver,4
45770717,15053,0,BMW,328,2006,Sedan,Yes,Petrol,3,226000,6,Tiptronic,Rear,Black,10
45653838,157,919,BMW,X5,2012,Jeep,Yes,Diesel,3,296395,6,Automatic,4x4,Grey,0
45773572,392,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124184,4,Automatic,Front,Silver,12
45791835,5645,0,ZAZ,969 luaz,1990,Jeep,Yes,Petrol,0.9,64525,4,Manual,4x4,Green,0
45769541,14583,834,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,2.7,265558,4,Automatic,Rear,White,12
45814686,27500,0,MERCEDES-BENZ,Vito,2008,Minivan,No,Diesel,2.2,0,4,Manual,Rear,White,2
45674813,8154,0,MERCEDES-BENZ,ML 320,2000,Jeep,Yes,Petrol,3.2,0,6,Tiptronic,4x4,Silver,4
45804386,20005,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,193926,4,Automatic,Front,Black,4
45770352,4000,0,BMW,528,1996,Sedan,Yes,CNG,2,1000,6,Tiptronic,Rear,Silver,2
